Source_Node_u,Target_Node_v,Weight_Distance_km,Highway_Type,Is_Oneway
4422,188,0.03043542512233801,service,False
4422,451,0.029912726494148324,service,False
4423,2685,0.017569520350870522,service,False
4423,3806,0.012678911099656121,service,False
4424,2693,0.02199155078677466,service,True
4425,4059,0.006680449821126899,residential,False
4425,4808,0.103104497970038,residential,False
4426,778,0.09790800527109889,tertiary,False
4426,3460,0.03497687765063284,tertiary,False
4427,3497,0.05885797105288471,service,False
4427,3716,0.030753246722858542,service,False
4427,4458,0.0410789506212322,residential,False
4428,665,0.027523125217757603,residential,False
4429,707,0.0046100270258593945,tertiary,False
4429,4173,0.013380237196419344,residential,False
4429,4865,0.09170628936896101,tertiary,False
4430,2641,0.015167914758555539,tertiary,True
4430,4215,0.01514770716851586,tertiary,False
4430,5298,0.015043247532230755,tertiary,False
4431,3116,0.024738841033393997,tertiary,False
4431,3304,0.01779827829671577,service,False
4431,5192,0.028785429949179556,tertiary,False
4432,2643,0.02989447714311035,primary,True
4433,2656,0.005418259791820248,residential,False
4433,5055,0.006850689046101784,residential,False
4434,5,0.013650942866478676,service,False
4434,4607,0.007350977981436781,service,False
4435,1560,0.0044814560749725195,primary,False
4435,1956,0.026967966049870336,primary,False
4435,4683,0.0054734608523995835,service,False
4436,2129,0.02551727063617742,tertiary,True
4436,2488,0.03148880781642958,service,False
4437,1643,0.05531178714136179,service,False
4438,1241,0.005596894142677812,service,False
4438,4821,0.005014514644566901,service,False
4439,3443,0.017715927430637667,secondary,False
4439,5421,0.001665114567538649,secondary,False
4440,306,0.02213409764930698,service,False
4440,2189,0.11435405180235053,service,False
4441,1823,0.061520609279906956,tertiary,False
4441,5270,0.006072742332184451,service,False
4441,5592,0.05659818902337388,tertiary,False
4442,1361,0.046914146435547074,primary,True
4443,381,0.007717953294816299,residential,False
4443,3132,0.16875229872545125,residential,False
4444,1574,0.017551413167108145,residential,False
4444,2096,0.01519810791896169,residential,False
4444,2776,0.02671189141505793,residential,False
4445,2533,0.01825341483321144,primary,True
4446,2303,0.007388660536690996,residential,False
4446,2762,0.01922454637267189,residential,False
4447,3359,0.026846550959413674,tertiary,False
4447,4752,0.02571681045094626,tertiary,False
4448,2274,0.006237389488166863,service,False
4448,3767,0.006888370219556611,service,False
4449,3955,0.04845717468987647,service,False
4450,540,0.03523918820632176,service,False
4450,2816,0.010135558888183904,residential,False
4450,4778,0.00410196754672872,residential,False
4451,414,0.00494140773149835,service,False
4451,1560,0.08704851348681343,primary,False
4451,2881,0.013487948595942859,primary,False
4452,1947,0.004964296159385186,tertiary,False
4452,3310,0.005346701708634074,tertiary,False
4453,1550,0.0210202602710324,residential,False
4453,4567,0.04780997350434947,residential,False
4453,5445,0.03002283005741608,residential,False
4454,205,0.009003722780057444,service,False
4454,3995,0.004449374827610994,service,False
4455,3127,0.011557718271187165,tertiary,False
4455,3881,0.04620045610489661,tertiary,False
4455,4521,0.03935030481435263,service,False
4456,3206,0.005140510547957652,service,False
4456,4771,0.015328482410595963,service,False
4457,365,0.018203682269849107,residential,False
4457,2762,0.0488537920022981,residential,False
4457,5343,0.016959126741360776,residential,False
4458,1441,0.07042403768335731,residential,False
4458,4427,0.0410789506212322,residential,False
4459,2393,0.04564950001232148,tertiary,False
4459,4323,0.009031593217032606,tertiary,False
4460,1146,0.012184818400171398,tertiary,False
4460,4576,0.017062709542867073,tertiary,False
4461,4582,0.01028188765439709,service,False
4462,3224,0.004234621211841128,service,True
4463,1826,0.006147587824509207,residential,False
4463,2012,0.06836520159505795,residential,False
4464,1967,0.015207458613827544,residential,True
4465,1583,0.0036954543318989267,service,False
4465,4866,0.05738334809257074,service,False
4466,336,0.013627721147331752,service,False
4467,582,0.003988264567407561,service,False
4467,945,0.002786209567516937,service,False
4468,1053,0.028863389155987254,service,False
4468,5348,0.004266616960492273,service,False
4469,1650,0.028752364104919406,residential,False
4469,3163,0.06056797333203432,residential,False
4470,639,0.019417255115663203,service,False
4470,3390,0.01644229100487523,service,False
4471,682,0.03004545017560034,service,False
4471,2157,0.005229958536657912,service,False
4472,1261,0.01628578862591476,secondary,False
4472,1725,0.013164088619014924,residential,True
4472,3123,0.030474661015588957,service,False
4472,3204,0.008680768005253194,secondary,False
4473,560,0.016673759040475675,service,False
4473,2644,0.008287183300188584,service,False
4473,2718,0.012041410778170726,service,False
4474,2344,0.008969705261283356,residential,False
4475,254,0.029462302493615165,service,False
4475,4222,0.01897342546906855,service,False
4476,1756,0.012750705260706484,tertiary,False
4476,5597,0.011760034779687236,tertiary,False
4477,1107,0.018517137946196235,residential,False
4477,2548,0.0626169159703162,residential,False
4477,3947,0.05542510505602667,residential,False
4478,148,0.016547612647200442,residential,False
4478,2868,0.0211096509846027,residential,False
4478,4629,0.04325659013380899,residential,False
4479,4864,0.0418835441883231,residential,False
4479,5032,0.008110591361460586,residential,False
4480,295,0.06053660489703064,tertiary,True
4480,4996,0.010412020330389352,tertiary,False
4481,1848,0.03561607537877196,tertiary,False
4481,5368,0.06693023888984174,tertiary,False
4481,5540,0.0069158020888501846,service,False
4482,567,0.012381632273754092,residential,False
4482,2067,0.009900641598158007,residential,False
4483,830,0.09666525136329567,residential,False
4483,1897,0.07153330000108571,residential,False
4483,2111,0.027208740665073387,residential,False
4484,1971,0.012272652506146417,tertiary,False
4484,5093,0.03630695191291534,tertiary,False
4485,483,0.007137949715332426,service,False
4485,4380,0.01802358493659228,service,False
4486,731,0.004245777871016556,service,False
4486,1838,0.04949638331422269,service,False
4487,4698,0.01402077275682245,primary,True
4488,3365,0.015275795130436034,tertiary,True
4489,3056,0.0010119608078323502,residential,False
4489,3325,0.0010177141425174075,residential,False
4490,1749,0.012887910065331758,service,False
4490,4775,0.005680516839667664,service,False
4491,1937,0.036226465162027724,service,False
4491,4168,0.018282312601825473,service,False
4491,4779,0.02045867612270463,service,False
4492,1090,0.006484506155083773,service,False
4492,5181,0.006195514414797677,service,False
4493,1890,0.00413535080549378,residential,False
4493,3236,0.026996242093303723,residential,False
4493,3456,0.015046528516646967,service,False
4494,5264,0.015046536666077507,service,False
4495,560,0.009684846071418708,service,False
4495,5238,0.04029256297086528,primary,True
4496,4530,0.03975740430062874,service,False
4497,374,0.02131043085234489,tertiary,False
4497,1471,0.005646119359565155,service,False
4497,5131,0.020193396448338556,tertiary,False
4498,3479,0.0012429786968534884,service,False
4498,4707,0.008580603219106376,service,False
4499,4362,0.08557940061254306,service,False
4499,5160,0.007803329950912951,service,False
4500,177,0.010749758929466939,residential,False
4500,3205,0.02122524775463116,residential,True
4500,5619,0.005981096083603445,residential,False
4501,1589,0.01272850318730397,residential,False
4501,2940,0.009484070043119935,residential,False
4501,5120,0.02016816387149922,residential,False
4502,5681,0.010020550402927732,service,False
4503,2280,0.0053494716163725925,residential,False
4503,5035,0.007899203111964077,residential,False
4504,49,0.06502241400986011,service,False
4504,5362,0.024268198721763196,residential,True
4505,2307,0.002898512574503498,service,False
4505,3207,0.01341395995461004,service,False
4506,1508,0.015506538794326572,service,False
4507,1028,0.017409310404656056,service,False
4508,370,0.007420543545919166,service,False
4508,2011,0.006513575672230319,service,False
4509,1013,0.014514332465255518,service,False
4509,2763,0.003921792321015154,service,False
4510,2297,0.09370395436398783,service,False
4510,3293,0.0782009559658951,service,False
4511,1118,0.009741863561937156,residential,False
4511,1799,0.005043313747286886,residential,False
4512,4255,0.008761804222030288,service,True
4513,625,0.01149288719020652,residential,False
4513,2058,0.01656615425016955,service,False
4513,5118,0.05761871033138757,residential,False
4514,1331,0.0017879120771168268,service,False
4514,2713,0.005532297057050445,service,False
4514,4288,0.014102660370969758,service,False
4515,2798,0.0017804143306015153,primary,True
4516,5182,0.01206412807010615,service,True
4517,3649,0.024793682967169266,service,False
4517,5256,0.007759818740729946,service,False
4518,1059,0.0022889307136339156,service,False
4518,3419,0.0022838544761276665,service,False
4519,2251,0.020078092380263618,residential,False
4520,1348,0.0037885498263669683,service,False
4520,5678,0.001822324016240135,service,False
4521,4455,0.03935030481435263,service,False
4522,3487,0.0322079309009495,service,False
4522,3821,0.0328608096497419,service,False
4523,4249,0.008584399857616483,tertiary,False
4523,4942,0.005973087349570441,tertiary,False
4524,2461,0.05956817714920238,service,False
4524,2488,0.07428457249174658,service,False
4525,2608,0.01066023957459516,service,False
4525,3525,0.020558440584069512,service,False
4526,3672,0.018372833589712215,service,False
4526,4776,0.018414374263058295,residential,False
4526,5332,0.028171046985198206,residential,False
4527,1773,0.010285955004367804,service,False
4527,2313,0.00834744292630408,service,False
4527,5182,0.006136145621943365,service,False
4528,172,0.02699307853185306,secondary,False
4528,3593,0.006361055200598225,secondary,False
4529,667,0.013418995923720652,service,False
4529,1100,0.028119929970054948,service,False
4530,1789,0.022411811554976544,service,False
4530,4496,0.03975740430062874,service,False
4531,1085,0.051271877934408246,primary,True
4532,3677,0.021408314749214646,residential,False
4533,1698,0.01235311298324711,service,False
4533,4078,0.014009569696927295,service,False
4533,4966,0.036343405400281074,service,False
4534,683,0.00573473881221167,residential,True
4535,3218,0.017510330045556445,residential,False
4536,816,0.057964369484509566,residential,False
4536,5060,0.0014506195961526875,residential,False
4537,715,0.03761550329411525,residential,False
4537,4194,0.02212193727893231,residential,False
4537,4964,0.07231545968870971,residential,False
4538,3394,0.03745247237082526,secondary,False
4538,4724,0.01680238393450867,secondary,False
4539,5103,0.024818385682058585,residential,False
4539,5454,0.023046735590883313,residential,False
4540,5718,0.020448404222386612,service,False
4541,4938,0.06295465003109715,secondary,False
4541,5684,0.01722862903940157,secondary,False
4542,3277,0.004068711765832637,service,False
4542,4928,0.004067760768692051,service,False
4543,5122,0.060011003766902604,primary,True
4544,3905,0.0020350554141759206,primary,True
4545,3401,0.06149341503989171,service,False
4546,1502,0.0267379423288559,service,False
4546,1607,0.01820023446386762,service,False
4546,4991,0.021245410069912846,service,False
4547,1164,0.055741705584800995,service,False
4548,4371,0.11192756520871132,residential,True
4549,1748,0.003425805086858268,service,False
4549,2619,0.007847581132113712,service,False
4550,2239,0.058536443649453714,residential,True
4551,588,0.02681453318836252,service,False
4551,1225,0.03789845388875573,service,False
4551,1540,0.028653314433671948,service,False
4551,3826,0.018761863625960794,service,False
4552,3504,0.02770283323067224,residential,False
4552,4850,0.0480788988523503,residential,False
4553,1815,0.007766725043658801,residential,False
4553,3510,0.05886842485643979,residential,False
4554,610,0.005098563916682729,service,False
4554,1324,0.04270621704379749,service,False
4555,772,0.016121229252874215,service,False
4555,2583,0.011753233942947234,secondary,False
4555,3299,0.04762895576967497,secondary,False
4556,1707,0.02197512377349919,service,False
4556,5024,0.01793534439712749,service,False
4557,816,0.1028518902567798,residential,False
4557,5342,0.014629354525852092,residential,False
4558,3509,0.05924497433539121,residential,False
4559,655,0.03308254777926701,service,False
4559,2592,0.03896709292800718,service,False
4560,2964,0.006362901098208364,residential,False
4560,3822,0.041712844695594026,primary,True
